Start Time;06/05/2026 09:39:35

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
42,441;-0,005859375;
42,457;-0,005859375;
42,472;-0,005859375;
42,487;-0,005859375;
42,503;-0,005859375;
42,519;-0,005859375;
42,535;-0,005859375;
42,552;-0,005859375;
42,567;-0,005859375;
42,581;-0,005859375;
42,597;-0,005859375;
42,612;-0,005859375;
42,629;-0,005859375;
42,644;-0,005859375;
42,659;-0,005859375;
42,675;-0,005859375;
42,69;-0,005859375;
42,706;-0,005859375;
42,72;-0,005859375;
42,735;-0,005859375;
42,751;-0,005859375;
42,766;-0,005859375;
42,783;-0,005859375;
42,798;-0,005859375;
42,815;-0,005859375;
42,831;-0,005859375;
42,845;-0,005859375;
42,861;-0,005859375;
42,876;-0,005859375;
42,892;-0,005859375;
42,907;-0,005859375;
42,923;-0,005859375;
42,939;-0,005859375;
42,955;-0,005859375;
42,969;-0,005859375;
42,984;-0,005859375;
43;-0,005859375;
43,016;-0,005859375;
43,032;-0,005859375;
43,048;-0,005859375;
43,063;-0,005859375;
43,078;-0,005859375;
43,094;-0,005859375;
43,11;-0,005859375;
43,125;-0,005859375;
43,141;-0,005859375;
43,156;-0,005859375;
43,171;-0,005859375;
43,186;-0,005859375;
43,202;-0,005859375;
43,219;-0,005859375;
43,233;-0,005859375;
43,248;-0,005859375;
43,264;-0,005859375;
43,279;-0,005859375;
43,295;-0,005859375;
43,312;-0,005859375;
43,325;-0,005859375;
43,34;-0,005859375;
43,356;-0,005859375;
43,37;-0,005859375;
43,386;-0,005859375;
43,404;-0,005859375;
43,419;-0,005859375;
43,434;-0,005859375;
43,45;-0,005859375;
43,466;-0,005859375;
43,481;-0,005859375;
43,497;-0,005859375;
43,513;-0,005859375;
43,527;-0,005859375;
43,547;-0,005859375;
43,575;-0,005859375;
43,59;-0,005859375;
43,605;-0,005859375;
43,621;-0,005859375;
43,636;-0,005859375;
43,651;-0,005859375;
43,668;-0,005859375;
43,682;-0,005859375;
43,7;-0,005859375;
43,714;-0,005859375;
43,73;-0,005859375;
43,744;-0,005859375;
43,76;-0,005859375;
43,776;-0,005859375;
43,792;-0,005859375;
43,807;-0,005859375;
43,824;-0,005859375;
43,838;-0,005859375;
43,853;-0,005859375;
43,869;-0,005859375;
43,884;-0,005859375;
43,9;-0,005859375;
43,915;-0,005859375;
43,931;-0,005859375;
43,946;-0,005859375;
43,963;-0,005859375;
43,979;-0,005859375;
43,994;-0,005859375;
44,009;-0,005859375;
44,026;-0,005859375;
44,041;-0,005859375;
44,056;-0,005859375;
44,072;-0,005859375;
44,087;-0,005859375;
44,103;-0,005859375;
44,118;-0,005859375;
44,135;-0,005859375;
44,15;-0,005859375;
44,166;-0,005859375;
44,182;-0,005859375;
44,197;-0,005859375;
44,213;-0,005859375;
44,229;-0,005859375;
44,244;-0,005859375;
44,259;-0,005859375;
44,276;-0,005859375;
44,291;-0,005859375;
44,307;-0,005859375;
44,324;-0,005859375;
44,339;-0,005859375;
44,352;-0,005859375;
44,369;-0,005859375;
44,386;-0,005859375;
44,399;-0,005859375;
44,416;-0,005859375;
44,431;-0,005859375;
44,446;-0,005859375;
44,462;-0,005859375;
44,478;-0,005859375;
44,493;-0,005859375;
44,508;-0,005859375;
44,525;-0,005859375;
44,542;-0,005859375;
44,555;-0,005859375;
44,57;-0,005859375;
44,586;-0,005859375;
44,602;-0,005859375;
44,617;-0,005859375;
44,631;-0,005859375;
44,647;-0,005859375;
44,663;-0,005859375;
44,679;-0,005859375;
44,694;-0,005859375;
44,711;-0,005859375;
44,726;-0,005859375;
44,741;-0,005859375;
44,756;-0,005859375;
44,772;-0,005859375;
44,79;-0,005859375;
44,804;-0,005859375;
44,818;-0,005859375;
44,834;-0,005859375;
44,849;-0,005859375;
44,864;-0,005859375;
44,88;-0,005859375;
44,896;-0,005859375;
44,91;-0,005859375;
44,926;-0,005859375;
44,944;-0,005859375;
44,96;-0,005859375;
44,974;-0,005859375;
44,99;-0,005859375;
45,005;-0,005859375;
45,021;-0,005859375;
45,037;-0,005859375;
45,051;-0,005859375;
45,066;-0,005859375;
45,082;-0,005859375;
45,097;-0,005859375;
45,112;-0,005859375;
45,128;-0,005859375;
45,143;-0,005859375;
45,158;-0,005859375;
45,174;-0,005859375;
45,19;-0,005859375;
45,206;-0,005859375;
45,222;-0,005859375;
45,238;-0,005859375;
45,253;-0,005859375;
45,269;-0,005859375;
45,284;-0,005859375;
45,299;-0,005859375;
45,314;-0,005859375;
45,33;-0,005859375;
45,347;-0,005859375;
45,362;-0,005859375;
45,376;-0,005859375;
45,393;-0,005859375;
45,412;-0,005859375;
45,424;-0,005859375;
45,439;-0,005859375;
45,455;-0,005859375;
45,47;-0,005859375;
45,486;-0,005859375;
45,5;-0,005859375;
45,516;-0,005859375;
45,532;-0,005859375;
45,548;-0,005859375;
45,563;-0,005859375;
45,578;-0,005859375;
45,595;-0,005859375;
45,608;-0,005859375;
45,624;-0,005859375;
45,641;-0,005859375;
45,656;-0,005859375;
45,672;-0,005859375;
45,688;-0,005859375;
45,702;-0,005859375;
45,717;-0,005859375;
45,733;-0,005859375;
45,749;-0,005859375;
45,765;-0,005859375;
45,78;-0,005859375;
45,795;-0,005859375;
45,811;-0,005859375;
45,826;-0,005859375;
45,842;-0,005859375;
45,856;-0,005859375;
45,873;-0,005859375;
45,888;-0,005859375;
45,904;-0,005859375;
45,92;-0,005859375;
45,934;-0,005859375;
45,95;-0,005859375;
45,966;-0,005859375;
45,982;-0,005859375;
45,998;-0,005859375;
46,014;-0,005859375;
46,027;-0,005859375;
46,042;-0,005859375;
46,058;-0,005859375;
46,074;-0,005859375;
46,089;-0,005859375;
46,104;-0,005859375;
46,122;-0,005859375;
46,137;-0,005859375;
46,151;-0,005859375;
46,167;-0,005859375;
46,182;-0,005859375;
46,201;-0,005859375;
46,228;-0,005859375;
46,245;-0,005859375;
46,258;-0,005859375;
46,274;-0,005859375;
46,29;-0,005859375;
46,305;-0,005859375;
46,321;-0,005859375;
46,335;-0,005859375;
46,352;-0,005859375;
46,366;-0,005859375;
46,382;-0,005859375;
46,398;-0,005859375;
46,414;-0,005859375;
46,431;-0,005859375;
46,444;-0,005859375;
46,459;-0,005859375;
46,476;-0,005859375;
46,492;-0,005859375;
46,508;-0,005859375;
46,524;-0,005859375;
46,537;-0,005859375;
46,554;-0,005859375;
46,569;-0,005859375;
46,584;-0,005859375;
46,599;-0,005859375;
46,615;-0,005859375;
46,631;-0,005859375;
46,647;-0,005859375;
46,663;-0,005859375;
46,677;-0,005859375;
46,696;-0,005859375;
46,709;-0,005859375;
46,724;-0,005859375;
46,74;-0,005859375;
46,755;-0,005859375;
46,771;-0,005859375;
46,786;-0,005859375;
46,803;-0,005859375;
46,818;-0,005859375;
46,834;-0,005859375;
46,85;-0,005859375;
46,866;-0,005859375;
46,881;-0,005859375;
46,895;-0,005859375;
46,912;-0,00390625;
46,928;-0,005859375;
46,942;-0,005859375;
46,957;-0,005859375;
46,972;-0,005859375;
46,988;-0,005859375;
47,003;-0,005859375;
47,019;-0,005859375;
47,034;-0,005859375;
47,049;-0,005859375;
47,065;-0,005859375;
47,081;-0,005859375;
47,095;-0,005859375;
47,11;-0,005859375;
47,126;-0,005859375;
47,142;-0,005859375;
47,158;-0,005859375;
47,172;-0,005859375;
47,188;-0,005859375;
47,205;-0,005859375;
47,22;-0,005859375;
47,236;-0,005859375;
47,252;-0,005859375;
47,267;-0,005859375;
47,283;-0,005859375;
47,297;-0,005859375;
47,313;-0,005859375;
47,328;-0,005859375;
47,343;-0,005859375;
47,359;-0,005859375;
47,376;-0,005859375;
47,39;-0,005859375;
47,406;-0,005859375;
47,423;-0,005859375;
47,439;-0,005859375;
47,455;-0,005859375;
47,469;-0,005859375;
47,485;-0,005859375;
47,5;-0,005859375;
47,514;-0,00390625;
47,53;-0,005859375;
47,546;-0,005859375;
47,562;-0,005859375;
47,577;-0,005859375;
47,592;-0,005859375;
47,608;-0,005859375;
47,623;-0,005859375;
47,638;-0,005859375;
47,656;-0,005859375;
47,669;-0,005859375;
47,686;-0,005859375;
47,702;-0,005859375;
47,718;-0,005859375;
47,733;-0,005859375;
47,75;-0,005859375;
47,765;-0,005859375;
47,78;-0,005859375;
47,796;-0,005859375;
47,811;-0,005859375;
47,827;-0,005859375;
47,843;-0,005859375;
47,858;-0,005859375;
47,876;-0,005859375;
47,89;-0,005859375;
47,906;-0,005859375;
47,922;-0,005859375;
47,938;-0,005859375;
47,953;-0,005859375;
47,97;-0,005859375;
47,983;-0,005859375;
47,998;-0,005859375;
48,015;-0,005859375;
48,03;-0,005859375;
48,045;-0,005859375;
48,061;-0,005859375;
48,076;-0,005859375;
48,091;-0,005859375;
48,109;-0,005859375;
48,123;-0,005859375;
48,139;-0,005859375;
48,155;-0,005859375;
48,17;-0,005859375;
48,186;-0,005859375;
48,203;-0,005859375;
48,218;-0,005859375;
48,232;-0,005859375;
48,247;-0,005859375;
48,263;-0,005859375;
48,278;-0,005859375;
48,294;-0,005859375;
48,309;-0,005859375;
48,325;-0,001953125;
48,34;-0,005859375;
48,356;-0,005859375;
48,372;-0,005859375;
48,388;-0,005859375;
48,403;-0,005859375;
48,42;-0,005859375;
48,435;-0,005859375;
48,45;-0,005859375;
48,466;-0,005859375;
48,482;-0,005859375;
48,496;-0,005859375;
48,511;-0,005859375;
48,528;-0,005859375;
48,543;-0,005859375;
48,559;-0,005859375;
48,575;-0,005859375;
48,593;-0,005859375;
48,606;-0,005859375;
48,622;-0,005859375;
48,637;-0,005859375;
48,653;-0,005859375;
48,669;-0,005859375;
48,684;-0,001953125;
48,701;-0,005859375;
48,716;-0,005859375;
48,732;-0,005859375;
48,747;-0,005859375;
48,763;-0,005859375;
48,778;-0,005859375;
48,792;-0,005859375;
48,808;-0,005859375;
48,823;-0,005859375;
48,839;-0,005859375;
48,854;-0,001953125;
48,868;0;
48,885;-0,00390625;
48,901;-0,005859375;
48,916;-0,005859375;
48,932;-0,005859375;
48,948;0;
48,964;-0,00390625;
48,978;0,001953125;
48,994;-0,001953125;
49,009;0;
49,024;-0,001953125;
49,04;0,001953125;
49,056;-0,00390625;
49,071;-0,005859375;
49,087;-0,005859375;
49,101;0;
49,117;-0,005859375;
49,133;-0,005859375;
49,148;-0,00390625;
49,164;-0,005859375;
49,18;-0,001953125;
49,197;0,001953125;
49,21;-0,001953125;
49,226;-0,00390625;
49,242;0,001953125;
49,256;-0,00390625;
49,274;0,001953125;
49,287;-0,00390625;
49,304;-0,005859375;
49,319;-0,001953125;
49,334;-0,005859375;
49,351;-0,001953125;
49,365;-0,00390625;
49,381;-0,001953125;
49,397;0,001953125;
49,413;-0,001953125;
49,429;-0,005859375;
49,443;0;
49,459;-0,001953125;
49,476;-0,00390625;
49,489;-0,005859375;
49,507;-0,005859375;
49,521;-0,005859375;
49,537;-0,005859375;
49,553;-0,00390625;
49,569;-0,001953125;
49,583;-0,00390625;
49,601;-0,001953125;
49,615;-0,005859375;
49,63;-0,001953125;
49,646;0;
49,662;0,001953125;
49,68;0,001953125;
49,694;-0,001953125;
49,71;-0,005859375;
49,725;0;
49,74;0,001953125;
49,756;-0,001953125;
49,772;0;
49,787;-0,005859375;
49,803;-0,005859375;
49,818;-0,005859375;
49,834;-0,005859375;
49,85;-0,005859375;
49,865;-0,005859375;
49,882;-0,005859375;
49,896;-0,005859375;
49,911;-0,005859375;
49,927;-0,005859375;
49,944;-0,005859375;
49,959;-0,00390625;
49,973;-0,005859375;
49,989;-0,005859375;
50,003;-0,005859375;
50,02;-0,005859375;
50,034;-0,005859375;
50,049;-0,005859375;
50,064;-0,005859375;
50,08;-0,005859375;
50,096;-0,005859375;
50,111;-0,001953125;
50,126;-0,005859375;
50,142;-0,005859375;
50,158;-0,005859375;
50,172;-0,005859375;
50,188;-0,005859375;
50,204;-0,005859375;
50,218;-0,005859375;
50,234;-0,005859375;
50,249;-0,005859375;
50,264;-0,005859375;
50,28;-0,005859375;
50,296;-0,005859375;
50,312;-0,005859375;
50,327;-0,005859375;
50,344;-0,005859375;
50,359;-0,005859375;
50,375;-0,005859375;
50,39;-0,005859375;
50,405;-0,005859375;
50,423;-0,005859375;
50,437;-0,005859375;
50,452;-0,005859375;
50,466;-0,005859375;
50,482;-0,005859375;
50,497;-0,005859375;
50,515;-0,005859375;
50,53;-0,005859375;
50,544;-0,005859375;
50,56;-0,005859375;
50,575;-0,005859375;
50,592;-0,005859375;
50,607;-0,005859375;
50,623;-0,005859375;
50,637;-0,005859375;
50,653;-0,005859375;
50,671;-0,005859375;
50,684;-0,005859375;
50,701;-0,005859375;
50,716;-0,005859375;
50,729;-0,005859375;
50,749;-0,005859375;
50,778;-0,005859375;
50,793;-0,005859375;
50,81;-0,005859375;
50,826;-0,005859375;
50,842;-0,005859375;
50,856;-0,005859375;
50,873;-0,005859375;
50,888;-0,005859375;
50,904;-0,005859375;
50,918;-0,005859375;
50,935;-0,005859375;
50,949;-0,005859375;
50,964;-0,005859375;
50,981;-0,005859375;
50,996;-0,005859375;
51,013;-0,005859375;
51,029;-0,005859375;
51,044;-0,005859375;
51,06;-0,005859375;
51,075;0;
51,09;0;
51,106;-0,001953125;
51,121;-0,005859375;
51,137;-0,005859375;
51,153;-0,005859375;
51,17;-0,005859375;
51,185;-0,005859375;
51,201;-0,005859375;
51,218;-0,005859375;
51,231;-0,005859375;
51,248;-0,005859375;
51,262;-0,005859375;
51,28;-0,005859375;
51,295;-0,005859375;
51,312;-0,005859375;
51,327;-0,005859375;
51,342;-0,005859375;
51,356;-0,005859375;
51,374;-0,005859375;
51,39;-0,005859375;
51,405;-0,005859375;
51,421;-0,005859375;
51,436;-0,005859375;
51,452;-0,005859375;
51,47;-0,005859375;
51,484;-0,005859375;
51,5;-0,001953125;
51,516;-0,005859375;
51,531;-0,005859375;
51,547;-0,005859375;
51,562;-0,005859375;
51,578;-0,005859375;
51,593;-0,005859375;
51,612;-0,005859375;
51,625;-0,005859375;
51,64;-0,005859375;
51,656;-0,005859375;
51,672;-0,005859375;
51,687;-0,005859375;
51,703;-0,005859375;
51,719;-0,005859375;
51,733;-0,005859375;
51,749;-0,005859375;
51,764;-0,005859375;
51,78;-0,005859375;
51,796;-0,005859375;
51,812;-0,005859375;
51,826;-0,005859375;
51,842;-0,005859375;
51,857;-0,005859375;
51,873;-0,001953125;
51,889;-0,00390625;
51,904;-0,005859375;
51,92;-0,005859375;
51,935;-0,005859375;
51,952;-0,005859375;
51,968;-0,005859375;
51,984;-0,005859375;
52;-0,005859375;
52,014;-0,005859375;
52,028;-0,005859375;
52,044;-0,005859375;
52,058;-0,005859375;
52,074;-0,005859375;
52,089;-0,005859375;
52,105;-0,005859375;
52,12;-0,005859375;
52,137;-0,005859375;
52,152;-0,005859375;
52,168;-0,005859375;
52,182;-0,005859375;
52,2;-0,005859375;
52,214;-0,005859375;
52,232;-0,005859375;
52,244;-0,005859375;
52,26;-0,005859375;
52,276;-0,005859375;
52,291;-0,005859375;
52,308;-0,005859375;
52,322;-0,005859375;
52,337;-0,005859375;
52,354;-0,005859375;
52,37;-0,005859375;
52,384;-0,005859375;
52,4;-0,005859375;
52,415;-0,005859375;
52,432;-0,005859375;
52,447;-0,005859375;
52,463;-0,005859375;
52,48;-0,005859375;
52,493;-0,005859375;
52,509;-0,005859375;
52,525;-0,005859375;
52,539;-0,005859375;
52,557;-0,005859375;
52,572;-0,005859375;
52,588;-0,005859375;
52,603;-0,005859375;
52,618;-0,005859375;
52,634;-0,005859375;
52,651;-0,005859375;
52,666;-0,005859375;
52,681;-0,005859375;
52,697;-0,005859375;
52,713;-0,005859375;
52,729;-0,005859375;
52,746;-0,005859375;
52,773;-0,005859375;
52,789;-0,005859375;
52,805;-0,005859375;
52,82;-0,005859375;
52,836;-0,005859375;
52,85;-0,005859375;
52,867;-0,005859375;
52,882;-0,005859375;
52,897;-0,005859375;
52,914;-0,001953125;
52,929;-0,005859375;
52,946;-0,005859375;
52,96;-0,005859375;
52,978;-0,005859375;
52,992;-0,005859375;
53,009;-0,005859375;
53,028;-0,005859375;
53,054;-0,005859375;
53,068;-0,005859375;
53,084;-0,005859375;
53,1;-0,005859375;
53,114;-0,005859375;
53,131;-0,005859375;
53,144;-0,005859375;
53,162;-0,005859375;
53,178;-0,005859375;
53,193;-0,005859375;
53,208;-0,005859375;
53,224;-0,005859375;
53,239;-0,005859375;
53,256;-0,005859375;
53,27;-0,005859375;
53,286;-0,005859375;
53,301;-0,005859375;
53,317;-0,005859375;
53,332;-0,005859375;
53,348;-0,005859375;
53,363;-0,005859375;
53,377;-0,005859375;
53,396;-0,005859375;
53,41;-0,005859375;
53,426;-0,005859375;
53,443;-0,005859375;
53,456;-0,005859375;
53,473;-0,005859375;
53,489;-0,005859375;
53,504;-0,005859375;
53,518;-0,005859375;
53,534;-0,005859375;
53,55;-0,005859375;
53,564;-0,005859375;
53,58;-0,005859375;
53,596;-0,005859375;
53,612;-0,005859375;
53,627;-0,005859375;
53,644;-0,005859375;
53,658;-0,005859375;
53,674;-0,005859375;
53,687;-0,005859375;
53,704;-0,005859375;
53,72;-0,00390625;
53,735;-0,005859375;
53,751;-0,005859375;
53,768;-0,00390625;
53,782;-0,005859375;
53,797;-0,005859375;
53,812;-0,005859375;
53,828;-0,005859375;
53,843;-0,005859375;
53,859;-0,005859375;
53,873;-0,005859375;
53,891;-0,005859375;
53,905;-0,005859375;
53,92;-0,001953125;
53,935;-0,00390625;
53,952;-0,00390625;
53,967;-0,005859375;
53,986;-0,005859375;
54,013;-0,005859375;
54,028;-0,005859375;
54,044;-0,005859375;
54,059;-0,005859375;
54,075;-0,00390625;
54,09;-0,005859375;
54,106;-0,00390625;
54,123;-0,005859375;
54,138;-0,00390625;
54,153;-0,005859375;
54,168;-0,001953125;
54,184;-0,005859375;
54,199;-0,005859375;
54,214;-0,005859375;
54,23;-0,005859375;
54,245;-0,005859375;
54,26;0;
54,276;0;
54,291;-0,005859375;
54,308;-0,001953125;
54,322;-0,005859375;
54,338;-0,005859375;
54,354;-0,005859375;
54,37;-0,005859375;
54,386;-0,005859375;
54,4;-0,005859375;
54,416;-0,001953125;
54,433;-0,005859375;
54,447;-0,005859375;
54,462;-0,005859375;
54,476;-0,005859375;
54,494;-0,005859375;
54,508;0;
54,524;-0,001953125;
54,54;-0,005859375;
54,556;-0,001953125;
54,572;0,001953125;
54,587;-0,00390625;
54,604;-0,005859375;
54,616;-0,005859375;
54,632;-0,001953125;
54,648;-0,00390625;
54,662;0;
54,679;0;
54,697;-0,00390625;
54,709;-0,005859375;
54,726;-0,005859375;
54,74;-0,005859375;
54,756;-0,005859375;
54,772;-0,005859375;
54,786;-0,005859375;
54,802;-0,005859375;
54,819;-0,00390625;
54,834;0;
54,848;-0,005859375;
54,865;-0,005859375;
54,88;-0,00390625;
54,897;-0,005859375;
54,912;-0,005859375;
54,926;-0,005859375;
54,943;-0,001953125;
54,957;-0,005859375;
54,974;-0,005859375;
54,989;-0,00390625;
55,006;-0,005859375;
55,021;-0,005859375;
55,038;-0,00390625;
55,052;-0,005859375;
55,068;-0,005859375;
55,086;-0,005859375;
55,098;-0,005859375;
55,118;0;
55,131;0,001953125;
55,146;-0,00390625;
55,162;-0,005859375;
55,178;-0,005859375;
55,194;-0,001953125;
55,212;-0,005859375;
55,226;-0,005859375;
55,24;0;
55,258;-0,005859375;
55,271;-0,005859375;
55,287;-0,00390625;
55,306;-0,001953125;
55,334;-0,00390625;
55,35;-0,005859375;
55,366;-0,005859375;
55,382;-0,005859375;
55,398;-0,005859375;
55,414;-0,001953125;
55,428;-0,005859375;
55,443;-0,005859375;
55,459;-0,005859375;
55,476;-0,005859375;
55,49;-0,005859375;
55,506;-0,005859375;
55,523;-0,005859375;
55,538;-0,005859375;
55,553;-0,005859375;
55,568;-0,005859375;
55,585;-0,005859375;
55,6;-0,005859375;
55,616;-0,005859375;
55,632;-0,005859375;
55,647;-0,005859375;
55,663;-0,005859375;
55,679;-0,005859375;
55,694;-0,005859375;
55,712;-0,005859375;
55,726;-0,005859375;
55,743;-0,005859375;
55,757;-0,005859375;
55,773;-0,005859375;
55,79;-0,005859375;
55,805;-0,005859375;
55,82;-0,005859375;
55,835;-0,005859375;
55,851;-0,005859375;
55,868;-0,005859375;
55,883;-0,005859375;
55,898;-0,001953125;
55,916;-0,005859375;
55,929;-0,00390625;
55,945;-0,005859375;
55,961;-0,005859375;
55,976;-0,005859375;
55,991;-0,005859375;
56,007;-0,005859375;
56,022;-0,005859375;
56,037;-0,005859375;
56,052;-0,005859375;
56,068;-0,005859375;
56,084;-0,005859375;
56,099;-0,005859375;
56,114;-0,005859375;
56,13;-0,005859375;
56,146;-0,005859375;
56,162;-0,005859375;
56,178;-0,005859375;
56,194;-0,005859375;
56,209;-0,005859375;
56,224;-0,005859375;
56,239;-0,005859375;
56,254;-0,005859375;
56,27;-0,005859375;
56,286;-0,005859375;
56,302;-0,005859375;
56,317;-0,005859375;
56,333;-0,005859375;
56,349;-0,005859375;
56,364;-0,005859375;
56,38;-0,005859375;
56,395;-0,005859375;
56,41;-0,005859375;
56,426;-0,005859375;
56,442;-0,005859375;
56,456;-0,005859375;
56,472;-0,005859375;
56,489;-0,005859375;
56,503;-0,005859375;
56,52;-0,005859375;
56,533;-0,005859375;
56,549;-0,005859375;
56,567;-0,005859375;
56,58;-0,005859375;
56,596;-0,005859375;
56,612;-0,005859375;
56,626;-0,005859375;
56,642;-0,005859375;
56,657;-0,005859375;
56,671;-0,005859375;
56,688;-0,005859375;
56,703;-0,005859375;
56,718;-0,005859375;
56,734;-0,005859375;
56,748;-0,005859375;
56,765;-0,005859375;
56,78;-0,005859375;
56,796;-0,005859375;
56,81;-0,005859375;
56,829;-0,005859375;
56,843;-0,005859375;
56,858;-0,005859375;
56,873;-0,005859375;
56,891;-0,005859375;
56,904;-0,005859375;
56,92;-0,005859375;
56,938;-0,005859375;
56,952;-0,005859375;
56,968;-0,005859375;
56,984;-0,005859375;
56,999;-0,005859375;
57,016;-0,005859375;
57,029;-0,005859375;
57,046;-0,005859375;
57,06;-0,005859375;
57,077;-0,005859375;
57,092;-0,001953125;
57,108;-0,00390625;
57,124;-0,005859375;
57,142;-0,005859375;
57,156;-0,005859375;
57,173;-0,005859375;
57,188;-0,005859375;
57,204;-0,005859375;
57,218;-0,005859375;
57,233;-0,005859375;
57,25;-0,005859375;
57,264;-0,005859375;
57,28;-0,005859375;
57,296;-0,005859375;
57,311;-0,005859375;
57,328;-0,005859375;
57,344;-0,005859375;
57,364;-0,005859375;
57,39;-0,005859375;
57,405;-0,005859375;
57,421;-0,005859375;
57,436;-0,005859375;
57,452;-0,005859375;
57,468;-0,005859375;
57,482;-0,005859375;
57,499;-0,005859375;
57,513;-0,005859375;
57,53;-0,005859375;
57,545;-0,005859375;
57,561;-0,005859375;
57,577;-0,005859375;
57,593;-0,005859375;
57,608;-0,005859375;
57,624;-0,005859375;
57,641;-0,005859375;
57,656;-0,005859375;
57,671;-0,005859375;
57,688;-0,005859375;
57,704;-0,005859375;
57,718;-0,005859375;
57,733;-0,005859375;
57,748;-0,005859375;
57,764;-0,005859375;
57,779;-0,005859375;
57,794;-0,005859375;
57,809;-0,005859375;
57,824;-0,005859375;
57,84;-0,005859375;
57,857;-0,005859375;
57,871;-0,005859375;
57,888;-0,005859375;
57,903;-0,005859375;
57,92;-0,005859375;
57,935;-0,005859375;
57,951;-0,005859375;
57,968;-0,005859375;
57,982;-0,005859375;
57,997;-0,005859375;
58,013;-0,001953125;
58,028;-0,005859375;
58,043;-0,00390625;
58,061;-0,005859375;
58,075;-0,005859375;
58,09;-0,005859375;
58,105;-0,005859375;
58,12;-0,00390625;
58,135;0;
58,152;-0,005859375;
58,167;-0,005859375;
58,182;-0,005859375;
58,198;-0,005859375;
58,215;-0,005859375;
58,229;-0,005859375;
58,244;-0,005859375;
58,258;-0,005859375;
58,276;-0,005859375;
58,291;-0,005859375;
58,306;-0,005859375;
58,322;-0,005859375;
58,338;-0,005859375;
58,353;-0,00390625;
58,37;-0,005859375;
58,386;-0,005859375;
58,4;0;
58,415;-0,001953125;
58,429;-0,005859375;
58,446;-0,001953125;
58,458;-0,005859375;
58,474;-0,001953125;
58,49;0,001953125;
58,507;-0,00390625;
58,522;0,001953125;
58,538;-0,00390625;
58,553;-0,00390625;
58,568;-0,005859375;
58,584;-0,005859375;
58,599;-0,005859375;
58,615;-0,005859375;
58,63;-0,005859375;
58,645;-0,005859375;
58,661;-0,005859375;
58,682;-0,005859375;
58,707;-0,005859375;
58,722;-0,005859375;
58,739;-0,005859375;
58,755;-0,005859375;
58,769;-0,005859375;
58,785;-0,005859375;
58,8;-0,005859375;
58,815;-0,005859375;
58,83;-0,005859375;
58,846;-0,005859375;
58,862;-0,005859375;
58,878;-0,005859375;
58,894;-0,005859375;
58,909;-0,005859375;
58,924;-0,005859375;
58,94;-0,005859375;
58,956;-0,005859375;
58,972;-0,005859375;
58,986;-0,005859375;
59,001;-0,005859375;
59,017;-0,005859375;
59,033;-0,005859375;
59,048;-0,005859375;
59,066;-0,005859375;
59,08;-0,005859375;
59,096;-0,005859375;
59,111;-0,005859375;
59,126;-0,005859375;
59,141;-0,005859375;
59,157;-0,005859375;
59,173;-0,005859375;
59,188;-0,005859375;
59,204;-0,005859375;
59,22;-0,005859375;
59,235;-0,005859375;
59,251;-0,005859375;
59,266;-0,005859375;
59,28;-0,005859375;
59,298;-0,005859375;
59,313;-0,005859375;
59,329;-0,005859375;
59,344;-0,005859375;
59,36;-0,005859375;
59,373;-0,005859375;
59,39;-0,005859375;
59,405;-0,005859375;
59,422;-0,005859375;
59,437;-0,005859375;
59,453;-0,005859375;
59,469;-0,005859375;
59,484;-0,005859375;
59,499;-0,005859375;
59,515;-0,005859375;
59,53;-0,005859375;
59,546;-0,005859375;
59,562;-0,005859375;
59,578;-0,00390625;
59,593;-0,005859375;
59,608;-0,005859375;
59,623;-0,005859375;
59,639;-0,005859375;
59,655;-0,005859375;
59,67;-0,005859375;
59,686;-0,005859375;
59,7;-0,005859375;
59,717;-0,005859375;
59,733;-0,005859375;
59,749;-0,005859375;
59,764;-0,005859375;
59,779;-0,005859375;
59,795;-0,00390625;
59,811;-0,005859375;
59,826;-0,005859375;
59,842;-0,005859375;
59,858;-0,005859375;
59,872;-0,005859375;
59,888;-0,005859375;
59,902;-0,005859375;
59,918;-0,005859375;
59,934;-0,005859375;
59,948;-0,005859375;
59,963;-0,005859375;
59,982;-0,005859375;
59,999;-0,005859375;
60,026;-0,005859375;
60,042;-0,005859375;
60,056;-0,005859375;
60,076;-0,005859375;
60,103;-0,005859375;
60,12;-0,005859375;
60,134;-0,005859375;
60,152;-0,005859375;
60,166;-0,005859375;
60,182;-0,005859375;
60,198;-0,005859375;
60,214;-0,005859375;
60,23;-0,005859375;
60,245;-0,005859375;
60,259;-0,005859375;
60,275;-0,005859375;
60,29;-0,005859375;
60,307;-0,005859375;
60,324;-0,005859375;
60,339;-0,005859375;
60,355;-0,005859375;
60,37;-0,005859375;
60,386;-0,005859375;
60,4;-0,005859375;
60,416;-0,005859375;
60,432;-0,001953125;
60,448;-0,005859375;
60,462;-0,005859375;
60,478;-0,005859375;
60,492;-0,001953125;
60,509;-0,005859375;
60,525;-0,001953125;
60,54;-0,005859375;
60,556;-0,005859375;
60,57;-0,005859375;
60,587;-0,005859375;
60,602;-0,005859375;
60,619;-0,005859375;
60,634;-0,005859375;
60,649;-0,005859375;
60,664;-0,005859375;
60,679;0;
60,695;-0,005859375;
60,71;-0,005859375;
60,727;-0,005859375;
60,742;-0,001953125;
60,756;-0,005859375;
60,776;-0,005859375;
60,803;-0,005859375;
60,821;-0,005859375;
