Start Time;06/05/2026 09:57:19

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
9,482;0,001953125;
9,498;0,001953125;
9,513;0,001953125;
9,53;0,001953125;
9,543;0,001953125;
9,563;0,001953125;
9,578;0,001953125;
9,592;0,001953125;
9,61;0,001953125;
9,623;0,001953125;
9,642;0,001953125;
9,671;0,001953125;
9,692;0,001953125;
9,719;0,001953125;
9,748;0,001953125;
9,763;0,001953125;
9,784;0,001953125;
9,81;0,001953125;
9,824;0,001953125;
9,846;0,001953125;
9,872;0,001953125;
9,894;0,001953125;
9,924;0,001953125;
9,954;0,001953125;
9,986;0,001953125;
10,013;0,001953125;
10,035;0,001953125;
10,064;0,001953125;
10,094;0,001953125;
10,123;0,001953125;
10,137;0,001953125;
10,15;0,001953125;
10,171;0,001953125;
10,199;0,001953125;
10,214;0,001953125;
10,231;0,001953125;
10,244;0,001953125;
10,259;0,001953125;
10,275;0,001953125;
10,29;0,001953125;
10,308;0,001953125;
10,344;0,001953125;
10,376;0,001953125;
10,399;0,001953125;
10,414;0;
10,433;0,001953125;
10,445;0,001953125;
10,461;-0,001953125;
10,48;-0,005859375;
10,512;-0,00390625;
10,546;-0,001953125;
10,573;0,001953125;
10,608;-0,001953125;
10,634;0,001953125;
10,653;-0,005859375;
10,682;0;
10,711;-0,001953125;
10,725;0,001953125;
10,742;-0,001953125;
10,76;0,001953125;
10,788;0,001953125;
10,803;0,001953125;
10,82;-0,001953125;
10,835;0,001953125;
10,848;0,001953125;
10,868;0,001953125;
10,896;0,001953125;
10,912;0,001953125;
10,926;0,001953125;
10,944;0,001953125;
10,959;0,001953125;
10,974;0,001953125;
10,988;0,001953125;
11,004;0,001953125;
11,02;0,001953125;
11,04;0,001953125;
11,073;0,001953125;
11,1;0,001953125;
11,115;0,001953125;
11,13;0,001953125;
11,15;0,001953125;
11,177;0,001953125;
11,193;0,001953125;
11,206;0,001953125;
11,225;-0,001953125;
11,254;0,001953125;
11,272;-0,001953125;
11,3;0,001953125;
11,326;-0,005859375;
11,347;-0,005859375;
11,364;-0,00390625;
11,383;-0,00390625;
11,413;-0,005859375;
11,43;0,001953125;
11,457;0,001953125;
11,476;0,001953125;
11,503;-0,001953125;
11,519;0;
11,532;0,001953125;
11,548;0,001953125;
11,564;0,001953125;
11,58;0,001953125;
11,598;0;
11,615;0;
11,646;0,001953125;
11,676;0,001953125;
11,69;0,001953125;
11,704;0,001953125;
11,722;0,001953125;
11,737;0,001953125;
11,753;0,001953125;
11,77;-0,00390625;
11,798;0,001953125;
11,814;0,001953125;
11,829;0,001953125;
11,848;0,001953125;
11,875;0,001953125;
11,892;0,001953125;
11,905;0,001953125;
11,923;-0,001953125;
11,935;0,001953125;
11,956;0,001953125;
11,983;-0,001953125;
12;0;
12,014;0,001953125;
12,032;0,001953125;
12,046;0,001953125;
12,06;0,001953125;
12,08;0,001953125;
12,11;0;
12,141;0,001953125;
12,158;0,001953125;
12,185;0,001953125;
12,203;0,001953125;
12,214;-0,00390625;
12,232;-0,005859375;
12,246;0,001953125;
12,264;0,001953125;
12,28;0;
12,293;0,001953125;
12,312;0,001953125;
12,34;0,001953125;
12,357;0,001953125;
12,374;0,001953125;
12,392;0,001953125;
12,421;-0,001953125;
12,434;0,001953125;
12,451;0,001953125;
12,464;0,001953125;
12,481;0,001953125;
12,498;0,001953125;
12,513;0,001953125;
12,529;-0,001953125;
12,543;-0,001953125;
12,563;0,001953125;
12,592;0,001953125;
12,622;-0,001953125;
12,64;0,001953125;
12,669;-0,00390625;
12,684;0,001953125;
12,7;-0,001953125;
12,716;-0,00390625;
12,729;-0,00390625;
12,746;0,001953125;
12,76;0;
12,78;0,001953125;
12,81;-0,001953125;
12,821;0,001953125;
12,84;0,001953125;
12,862;0,001953125;
12,886;0,001953125;
12,902;0,001953125;
12,914;-0,001953125;
12,93;0,001953125;
12,947;-0,001953125;
12,961;0,001953125;
12,975;0,001953125;
12,991;0,001953125;
13,01;0,001953125;
13,024;0,001953125;
13,04;0,001953125;
13,055;0,001953125;
13,071;0,001953125;
13,089;0,001953125;
13,118;0;
13,136;0,001953125;
13,164;0,001953125;
13,181;0;
13,194;0,001953125;
13,211;0,001953125;
13,226;0;
13,24;-0,001953125;
13,259;-0,00390625;
13,289;0,001953125;
13,307;0;
13,339;-0,005859375;
13,368;-0,005859375;
13,399;0;
13,428;0,001953125;
13,443;-0,001953125;
13,46;0,001953125;
13,474;0,001953125;
13,493;0,001953125;
13,522;-0,001953125;
13,536;-0,00390625;
13,555;0,001953125;
13,583;-0,001953125;
13,605;0,001953125;
13,636;0,001953125;
13,663;0,001953125;
13,68;-0,001953125;
13,695;-0,00390625;
13,708;0,001953125;
13,724;0,001953125;
13,738;0,001953125;
13,756;0,001953125;
13,769;0,001953125;
13,784;0,001953125;
13,801;0,001953125;
13,816;0,001953125;
13,832;0,001953125;
13,853;0,001953125;
13,88;0,001953125;
13,893;0,001953125;
13,908;0,001953125;
13,925;0,001953125;
13,942;0,001953125;
13,958;0,001953125;
13,974;0,001953125;
13,988;0,001953125;
14,005;0,001953125;
14,018;0,001953125;
